row_id,Y
2063,4.199866894
1685,4.199866401
9771,4.199866742
7646,4.199867042
6104,4.199866925
3350,4.199866846
6133,4.199866735
9743,4.199866591
8724,4.199866724
120,4.199866476
2211,4.199866545
8172,4.199866409
7059,4.199866779
1101,4.199867027
3820,4.199866711
112,4.199866664
190,4.199866894
5718,4.199866584
4221,4.199866797
7774,4.199866948
1781,4.199866543
3928,4.199866961
6947,4.199866677
8144,4.199866659
3466,4.199867061
7077,4.19986689
9098,4.199866606
1640,4.199867116
2610,4.199866962
4123,4.199866583
960,4.199866901
8124,4.199867015
4535,4.199866423
3474,4.199866954
5962,4.199866895
10655,4.199866595
4791,4.199866733
6712,4.199866829
763,4.199866948
6349,4.1998667
1012,4.19986643
9124,4.199866995
579,4.199866888
1959,4.199866591
10363,4.199866607
7019,4.199867009
9749,4.199866633
6050,4.199866947
1872,4.199866695
5916,4.199866786
4941,4.199866622
7829,4.199866795
5636,4.199866689
9161,4.199866877
6976,4.199866932
10787,4.199866869
4499,4.199866708
7466,4.199866432
5365,4.199866873
6589,4.199866921
2594,4.199866571
4458,4.199866802
2337,4.19986702
7807,4.199866473
3540,4.199866451
5011,4.199866617
5964,4.199866831
8205,4.199866481
5536,4.199866758
3814,4.199867007
4320,4.199866517
2881,4.199866857
6140,4.199867023
1813,4.199866497
9437,4.199867017
816,4.199866934
1829,4.199866918
5547,4.199866585
6058,4.199866924
10492,4.199866724
10235,4.199866987
8865,4.199866939
1697,4.199866778
8421,4.199866957
2765,4.199866878
4952,4.199866895
9159,4.199866803
0,4.199866931
3422,4.19986693
10595,4.199866514
2827,4.199866681
2721,4.1998669
908,4.199866892
5104,4.199866625
7037,4.199866487
3286,4.199867042
6019,4.199866777
528,4.199866851
10592,4.199866964
5283,4.199866592
5033,4.199866585
8961,4.199866955
1840,4.199866891
1437,4.199866488
9334,4.199867038
2407,4.199866676
8261,4.199866449
9382,4.199866638
2374,4.19986655
7611,4.199866962
34,4.199866542
8948,4.199866927
5076,4.199866885
4918,4.199866842
6840,4.199866999
7658,4.199866605
2019,4.199866966
810,4.199866473
3021,4.199866918
397,4.19986664
788,4.199866844
5989,4.199866661
7030,4.199866683
3511,4.19986673
2036,4.199866889
5328,4.199867114
240,4.199866745
51,4.199866821
1218,4.199866457
1459,4.199867179
8270,4.199866584
3189,4.199866585
5492,4.199866813
1204,4.199866788
10122,4.199866355
10710,4.19986683
4416,4.199866706
9069,4.199866658
10166,4.199867006
5532,4.199866654
8682,4.199867125
2171,4.199866827
9425,4.199867062
931,4.199866486
1260,4.199867046
547,4.199866859
1499,4.199866331
4779,4.199866604
177,4.199866685
4637,4.199867058
8645,4.199866389
47,4.199866524
4292,4.199866562
4007,4.19986692
4926,4.199866834
1644,4.19986666
4590,4.199866687
1438,4.199866555
9766,4.19986663
3805,4.199866842
7109,4.199866909
6731,4.199866678
10277,4.19986712
372,4.199866735
7653,4.199866948
3290,4.199866608
4087,4.199866672
7992,4.1998669
1214,4.199866703
8159,4.199866937
7326,4.199867088
6765,4.1998669
1997,4.199866417
7765,4.19986692
2045,4.199866316
1766,4.199867137
5806,4.19986698
8128,4.199866446
3707,4.199866949
2150,4.199866822
9179,4.199866864
10309,4.199866865
9062,4.199866417
2512,4.199867259
2750,4.19986656
7483,4.199866651
8639,4.199866789
9674,4.199867003
3136,4.199866688
6405,4.199866715
1220,4.199866999
4880,4.199866835
10226,4.199866865
4655,4.199866772
5987,4.199866389
2194,4.199866953
6584,4.19986651
1065,4.199866898
3072,4.199867079
9408,4.199866765
8759,4.199866356
8613,4.199866965
8294,4.19986702
8929,4.199866849
2346,4.199866916
7155,4.199866464
1318,4.199866873
7930,4.199867048
10135,4.199866964
3163,4.199867054
6850,4.199866925
3719,4.199866564
10716,4.199866699
3091,4.199866881
4725,4.199866679
5815,4.199866801
7078,4.199866597
3209,4.199866611
6827,4.199866575
4181,4.199866368
6212,4.199866686
5533,4.199866969
10011,4.199866428
9196,4.199866849
8048,4.19986655
2817,4.199866496
2556,4.199866798
330,4.19986686
4910,4.199866825
3936,4.199866687
920,4.199866917
9369,4.199866331
256,4.199866597
2112,4.199866901
5078,4.199866316
59,4.199866789
6303,4.199866497
5267,4.199866593
7405,4.199866678
3685,4.199866868
1439,4.199866855
10682,4.199867009
4421,4.199866543
4023,4.199866606
8310,4.199866564
5183,4.199866825
2232,4.199866906
2955,4.199866819
7036,4.199866879
5873,4.199867199
10441,4.199866769
9568,4.19986699
5108,4.199866884
8651,4.199866578
3057,4.199867112
9948,4.199866892
3171,4.199866821
3018,4.199866941
4956,4.19986701
10195,4.199866958
6570,4.199866595
3991,4.199866921
935,4.199866836
673,4.19986695
10491,4.199866801
4608,4.19986644
2464,4.199866358
1618,4.199866883
1057,4.199866992
5785,4.199866828
10614,4.19986695
6001,4.199867012
10589,4.199866912
525,4.199866442
2100,4.199866861
4282,4.199867144
3574,4.199866438
1379,4.199866853
1650,4.199867205
6745,4.199866621
3494,4.199866793
4611,4.199866894
138,4.199866889
4261,4.199866776
2687,4.199867006
9973,4.199866786
4387,4.199866995
6972,4.199867057
2086,4.199866381
8379,4.19986655
6218,4.199866819
2314,4.19986676
10269,4.199866422
9575,4.199866849
274,4.199866832
4057,4.199866761
6448,4.199866678
4207,4.199866712
2525,4.199866639
10755,4.199866899
8478,4.199866689
